MAIN STORE LINK,DESIGNER NAME,PRICE RANGE,CATEGORY,WEBSITE,INSTAGRAM URL,STORE 1,STORE 2 ,STORE 3 ,STORE 4 ,STORE 5 ,STORE 6,STORE 7,STORE 8,STORE 9,STORE 10,STORE 11,STORE 12,STORE 13,STORE 14,IMAGE 1,IMAGE 2,IMAGE 3,IMAGE 4,IMAGE 5,IMAGE 6
Not Applicable,Prachi Bansal,,,,https://www.instagram.com/prachibansal98765/?hl=en,,,,,,,,,,,,,,,https://instagram.famd14-1.fna.fbcdn.net/v/t51.2885-15/401847731_352521207433844_4003055419579100491_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.famd14-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=0w62ErtbK58AX92wRJT&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAtkmRujTRnt3m4vgNDxJBOr6zvuJvfJ_ftTS-2CKfgmw&oe=655CE969&_nc_sid=2999b8,,,,,
Not Applicable,Namrata Valecha,,,,https://www.instagram.com/namrata_valecha26/?hl=en,,,,,,,,,,,,,,,https://scontent-dus1-1.cdninstagram.com/v/t51.2885-15/29717544_1413750602063374_3087242485437562880_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dus1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Hb4MxuG4hTAAX8LiKYL&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDXCuE5LndNWnk3Ju5fnpQjfvTol-0A5LwE332HqFDtUA&oe=655F6C5C&_nc_sid=2999b8,https://z-p42-instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/183250416_170781751618308_5962040797978358885_n.jpg?stp=dst-jpg_e35&_nc_ad=z-m&_nc_ht=z-p42-instagram.fadb6-4.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hkMs0nLCT3AAX--uahG&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCuv-w7AtPXnJwWseZQYky6LaFlMK0cdu5RJBgsPh_MzQ&oe=65607652&_nc_sid=2999b8,https://instagram.fprg4-1.fna.fbcdn.net/v/t51.2885-15/41050336_284724588918439_6704919830731090442_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fprg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ImsUMxYddlIAX8AC-6-&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDD8Qysf62xX5bBAlle2cTCCm9HDIk_B8WEA7STO2Sd8g&oe=65602218&_nc_sid=2999b8,https://instagram.fkul16-2.fna.fbcdn.net/v/t51.2885-15/135241715_451290129579464_2135370641952480678_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fkul16-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=TlwEb4XOUewAX8R8u3M&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfA4SnObnxCX0_f4EmwRLboL-aM5hReyVVooa0aZ4wN9Xw&oe=65602F0B&_nc_sid=2999b8,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/292640752_356656656451461_7647506493811146029_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=j_6Xjq6wp2oAX-UjCZe&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDnvGXmbEuLPK_F58HfR5jsEnmkIvBdEzT11jT_dcMGUg&oe=656027B5&_nc_sid=2999b8,https://instagram.forn3-1.fna.fbcdn.net/v/t51.2885-15/132717845_446641789695256_5690443116390187605_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.forn3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=wNmbLil-IgwAX-9CHz1&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfD3MUv7wP_nrHGy1_krsFNqDzZq0OtYBh84_ToaBLhyJg&oe=6560D8A1&_nc_sid=2999b8
Not Applicable,Aastha Agarwal,,,,https://www.instagram.com/aasthaagarwal.29/?hl=en,,,,,,,,,,,,,,,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/67193121_492552154645857_5586630703759792122_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Qt9lfH_eOnAAX8blWhK&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCOx2Jz50z3wGsMMlaTLtMy-SQrP1hU-fYOQhbPXMdYqQ&oe=6561569E&_nc_sid=2999b8,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-15/84736378_2629891160578672_5925711827505807070_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=_Ms7tRnXFegAX_WMVpt&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDc-79GHRiSs1EfIxsb18ghmQEG--1k2zSRq3iRMI1Whw&oe=6560FC8A&_nc_sid=2999b8,https://instagram.fsaw1-13.fna.fbcdn.net/v/t51.2885-15/53207718_661762074243847_2935873067138603437_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsaw1-13.fna.fbcdn.net&_nc_cat=107&_nc_ohc=qzqk3Ub4BDYAX8yvVHG&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDdzMqyKB_Mpv0ltcMmR_yc8KPqSUpZ-pYAq2h5tSn0XA&oe=65608747&_nc_sid=2999b8,https://instagram.fvix9-1.fna.fbcdn.net/v/t51.2885-15/47694392_371999720269529_5397539531326194439_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fvix9-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=gpiLiJAZLb0AX-wQ-6E&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDDE8NEqzbLV0uWyrhqNhJIUmEQ0jG5v3ah72ZoLV55Ow&oe=6560C2D5&_nc_sid=2999b8,https://instagram.fbeg4-1.fna.fbcdn.net/v/t51.2885-15/119049271_658662934776063_3539279580528807016_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fbeg4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=fY9iCbsLRbkAX8ITI54&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCkamQgDyeol6nA17IDLGX5vl-72pi2nuBm45u8R9Lfnw&oe=655F9BD6&_nc_sid=2999b8,https://instagram.flhe3-2.fna.fbcdn.net/v/t51.2885-15/125204589_3431296390239724_2105130539100390961_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flhe3-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=wxHG5zwkiP8AX_Ap5bI&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCKrinAOycNqFQkimGO96rBUL4qkq99zKikilSvF5xDkQ&oe=65602103&_nc_sid=2999b8
Not Applicable,Esha Agrawal Bidasaria,,,,https://www.instagram.com/esha_bidasaria/?hl=en,,,,,,,,,,,,,,,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/117758861_299760844615659_1541216443492871737_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=8IHdR8kCGDwAX9-_cya&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDqkOv8T_vIbyWL7f-UyklglOa9GiI-2Nci-uAWxqiOxg&oe=6560197F&_nc_sid=2999b8,https://scontent-man2-1.cdninstagram.com/v/t51.2885-15/118139955_154565716280039_7169696505832666039_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=LwfVRR_M2R4AX8uW-OH&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDlOV_4krrCmNYKX223beFiwBcjKtNPY9T1slDh-cErAA&oe=655F9CC0&_nc_sid=2999b8,https://instagram.ffbe4-1.fna.fbcdn.net/v/t51.2885-15/331147106_511326094479661_6929818158598614695_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.ffbe4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=tz95tMWJDv4AX-MUaUE&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDdz_pDe73B9uaREHNHeWEgONndbVaUZjPo8R3dTtK4Rw&oe=65611650&_nc_sid=2999b8,https://instagram.fsdu36-1.fna.fbcdn.net/v/t51.2885-15/151332875_1052881411876863_5571551755322049861_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsdu36-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=AFcfFI3vDf8AX-EPcCG&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBbcmLPxS3hbRDMseFfhLryCRAMkyyA0fmiAxhi14Bkfw&oe=655F7ED4&_nc_sid=2999b8,https://instagram.fvrn2-1.fna.fbcdn.net/v/t51.2885-15/117093787_310984083291755_829127141732684682_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fvrn2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=xc3p0ZStqv4AX8KEPvY&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAwSo3Q7BR5t6RlWSu3gk56rFG__Pv-gIjnjAzJgRnqng&oe=6560156E&_nc_sid=2999b8,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/118124296_350079732655684_4797278600111116247_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=I-HGU6zRCZIAX_Lrpph&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBdAgDsByzQz1dFG5FoczjHYT2VgcjB7fHBSlGhokOyQA&oe=65610742&_nc_sid=2999b8
Not Applicable,Shivangi Setia Bhatia,,,,https://www.instagram.com/shivangisetiabhatia/?hl=en,,,,,,,,,,,,,,,https://instagram.fbay1-1.fna.fbcdn.net/v/t51.2885-15/356377602_788686439297508_701771461198385996_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fbay1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=yGGNVFzbl70AX_l7GCw&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDkYvQuveCYfpJbKVnTrC5qo48jeG8T3egQxqIsI0h81w&oe=65612138&_nc_sid=2999b8,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-15/271288767_294786606030416_971618014920652891_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=8JzHAPh1FwMAX-bEt7S&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBvArIjpNMtnTVC4D9p-_m3OYo10uJZP52Tlr81G3xalQ&oe=65612263&_nc_sid=2999b8,https://z-p42-instagram.fyei6-3.fna.fbcdn.net/v/t51.2885-15/71073077_695407284272588_6394508221092070238_n.jpg?stp=dst-jpg_e35&_nc_ad=z-m&_nc_ht=z-p42-instagram.fyei6-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=dJYq6Kk4VXQAX-8PfrF&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC1R2a4XPKzNj_zVzkAQoRW5F2Gz9zdJP12CZuwa3fkIQ&oe=6560E67E&_nc_sid=2999b8,https://instagram.fcpt1-1.fna.fbcdn.net/v/t51.2885-15/69227266_747312882359616_859014883891749125_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fcpt1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=JRov2yP0O4oAX8Yf1SQ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBkoriOAaduWiCjseDYpUbCJvS5Ns_ky9Yj8wQWHiXnBg&oe=6560ED31&_nc_sid=2999b8,https://instagram.fbts9-2.fna.fbcdn.net/v/t51.2885-15/72146418_825064287909486_6907561033835164378_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fbts9-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=13y5miIG4XEAX_rQDwM&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDnyK1xNYC4jPkTK0vjLEHpTJTGn6Y-j7fg7OcN5Uhupg&oe=65611893&_nc_sid=2999b8,https://instagram.fltn3-1.fna.fbcdn.net/v/t51.2885-15/69548842_499439720901243_6416364570461020766_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fltn3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=iV1ca9fpLe4AX8APRq7&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAxs6RwkG27czq6V3qPy_5XwZzSBYK4o1owP7LLuFaHSw&oe=655F9013&_nc_sid=2999b8
Not Applicable,Hetaal Sheth I Principal Designer @easeinteriors,,,,https://www.instagram.com/hetal_jay_sheth/?hl=en,,,,,,,,,,,,,,,https://instagram.fhan4-2.fna.fbcdn.net/v/t51.2885-15/386829526_835590524917218_8613710379198210420_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fhan4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=DKUiX0zuevwAX-l3Vk3&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAB6xtQTNe-lKKoGfewKD3i_Ij6GiqVVxuINq0X-24ZuQ&oe=655CC34B&_nc_sid=2999b8,,,,,
Not Applicable,Gitanjali Singh,,,,https://www.instagram.com/gitanjalidhupsingh/?hl=en,,,,,,,,,,,,,,,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-15/225749091_553827975653356_3276295635449206662_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=aC9Syo9lM6QAX8wuuHT&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBjfmGXW0GybvEETxMK0b-Jb6SuZwwqRRQDRCiqW_WKtw&oe=655FB910&_nc_sid=2999b8,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/277398494_505366014357883_4191432973574809980_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=tB3KbzbAcLcAX_sGRo0&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBqlYj2CqAomleWWSzCbMNJ0yxJuFBoFDzqNzG0xo3SVQ&oe=655D3911&_nc_sid=2999b8,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/224293230_3181294532196405_7926483736653251761_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=Kn8rJ-U3_kkAX9BomOn&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCNUjN5mxhFQv3uzB5cI328ShkcbqGc65aH0KrydvXWxA&oe=655FB041&_nc_sid=2999b8,https://instagram.fmed1-2.fna.fbcdn.net/v/t51.2885-15/223769459_515447426447927_7869964312405471380_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fmed1-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=uBIjDGdCKY4AX-LBayK&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCyV59rZ5umSI_jSpw0XoE7rNWk_EBfY0FxCcYqN8rYJw&oe=655FD469&_nc_sid=2999b8,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/225651485_182802073881594_8935372255739115_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=HpPzoxtHLOUAX_g0lXZ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBiuzSFT_gWHgRcOK642gzQB1vCeQ3PA2_f8rlvSeXccQ&oe=65610F0D&_nc_sid=2999b8,https://instagram.flad2-1.fna.fbcdn.net/v/t51.2885-15/225120298_258009239095568_7588602510247434294_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flad2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=uHOtzCpDQJMAX9HL8Kv&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDTA3phgSO3YmJQx7gKQwZw_PN0CR97Q5eZqn71PnFbdQ&oe=65611192&_nc_sid=2999b8
Not Applicable,CA Priyanka Agarwal,,,,https://www.instagram.com/priyanka_bamlia/?hl=en,,,,,,,,,,,,,,,https://instagram.falg5-1.fna.fbcdn.net/v/t51.2885-15/390940602_1063290301492412_6130661158267073938_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.falg5-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=EBenMRif7EkAX_ZrkHB&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDuvRIHMU_rzBvfs5L7UwcxB7uhIy0wkDy87Bau3KsLpw&oe=655CD468&_nc_sid=2999b8,https://instagram.fmii8-1.fna.fbcdn.net/v/t51.2885-15/336037330_994647015031650_4576641115791512145_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fmii8-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=KOo3NJvaaTYAX_ofvhU&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfD9z92U39dcdjMV4Rt_5sj2fi6-slzV022iFbekxtTbrQ&oe=6560A81C&_nc_sid=2999b8,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-15/375525984_323518783427648_2229236935759354308_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=108&_nc_ohc=XTJhg-mIw1AAX-KKHV9&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfByFAF_a-S3fW0zMHCC1NyT5ARcRwObp_jlW2SMC-_JSA&oe=655CE0A9&_nc_sid=2999b8,https://scontent-man2-1.cdninstagram.com/v/t51.2885-15/394626142_547638864247376_5238055431493056349_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=vSu1gM60UGcAX8f8Gut&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfD9HA047StTkFLFA_ixe7U6Y4kjYDiZQ4t84PckV-1SqQ&oe=655D3E8A&_nc_sid=2999b8,https://instagram.fgru11-1.fna.fbcdn.net/v/t51.2885-15/349465498_554734580164568_151189752318732464_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fgru11-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=hJ37Pfn1ws4AX9ex2xx&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC4hp893_9nJEACwGcYi00UJCjxdpfZ9BDOVE3FzJcJZQ&oe=65605658&_nc_sid=2999b8,https://scontent-lga3-1.cdninstagram.com/v/t39.30808-6/359765831_18278166400182591_1172258657914227054_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=64MFRrA-k7kAX_TnBaM&edm=AP_V10EAAAAA&ccb=7-5&oh=00_AfABtSHULqOobnkeuDcEY5Ijy5lOQYHY-bm_SkAN5effiQ&oe=656147EF&_nc_sid=2999b8
Not Applicable,The Beauty Puffery,,,,https://www.instagram.com/thebeautypuffery/?hl=en,,,,,,,,,,,,,,,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/391180555_863419615183061_3902974692314115692_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=D8AoUxxbl94AX-6tFE5&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCXD2aQ3bsXiO1n-bp6iSXJnoSnXZYVXS1j0W6vbT8lnw&oe=655D0C52&_nc_sid=2999b8,https://instagram.fqpa3-2.fna.fbcdn.net/v/t51.2885-15/387692467_995822031706640_1715639710794010538_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fqpa3-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=thMeWwDHC3gAX_CLtM2&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC_dYxyURTSDsrDD1mUOOcm981VWQo9tQzofr3fajz1iQ&oe=655D3D71&_nc_sid=2999b8,https://scontent-man2-1.cdninstagram.com/v/t51.2885-15/385867069_1231259011598048_1737634841681198824_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=2MdTn8c9-LcAX8dwjfk&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAvnbqliaigFF14QzmuItu3dsVww495N7ientpA8N9ksg&oe=6560B157&_nc_sid=2999b8,https://instagram.fsof9-1.fna.fbcdn.net/v/t51.2885-15/378562479_6750089278384761_5218814244136713459_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsof9-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=eQuaoCcWPCAAX9En2QG&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAvSDGdxa27zNrNvBexpJnqQ6kPGkSvtHDJ8ARcqdTEag&oe=655CF4C5&_nc_sid=2999b8,https://instagram.frak2-2.fna.fbcdn.net/v/t51.2885-15/367869692_289470190359727_8304871596324233347_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.frak2-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=r-AQ8TzNq8wAX-bhbI1&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBCq6HL3hc-SA-su4rRGTdszgdIONE5OKCs0kSUTPe5lg&oe=655D0F70&_nc_sid=2999b8,https://instagram.fhyd14-1.fna.fbcdn.net/v/t51.2885-15/365432833_966281404623207_4700383036275577823_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.fhyd14-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=7nh-LQX0-DUAX_247vD&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBpozb79vE9LGjzVCNYIQPlvCPbBpQWzD0jjqVDuudtlQ&oe=655CD716&_nc_sid=2999b8
Not Applicable,Qbik | Vrinda Sachdev & Gurinder Singh,,,,https://www.instagram.com/qbikofficial/?hl=en,,,,,,,,,,,,,,,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/403344161_718414129823271_8093427490741611705_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=6jYNRYR2bKoAX-tstvy&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDVj1xLtlf9AzvYawP5MeJByMEEYm2XTKtlIM9JOfWHQA&oe=655D3554&_nc_sid=2999b8,https://instagram.fcai20-4.fna.fbcdn.net/v/t39.30808-6/401394668_18377166271068443_6548848137817726393_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fcai20-4.fna.fbcdn.net&_nc_cat=111&_nc_ohc=uRREReFwKVwAX9H3bMr&edm=AP_V10EAAAAA&ccb=7-5&oh=00_AfBdmJcEjIVnfFYYyc4_sGnDC_ddrvXyLjpf4KJ7qY_oAQ&oe=65610A91&_nc_sid=2999b8,https://scontent-atl3-2.cdninstagram.com/v/t39.30808-6/403738142_18377621836068443_1599128221406343146_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=m52Vs4QH8moAX_d_hNa&edm=AP_V10EAAAAA&ccb=7-5&oh=00_AfCIqIpuv767bc1T6zYBj2g2-qy7D_x21wmA4HcS7rGRSA&oe=655F63BC&_nc_sid=2999b8,https://instagram.fhan14-4.fna.fbcdn.net/v/t39.30808-6/402627595_18377168104068443_8000648125796243334_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fhan14-4.fna.fbcdn.net&_nc_cat=111&_nc_ohc=OZ1WVdQiA4AAX_RMebF&edm=AP_V10EAAAAA&ccb=7-5&oh=00_AfAySQ5CAiu_wQxAM_t8RNNeXWv_gg5zrPjYB6lyRz2GNw&oe=65611A6B&_nc_sid=2999b8,https://scontent-sjc3-1.cdninstagram.com/v/t39.30808-6/401334810_18376958068068443_7627961795665896882_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=HN1_XgUH64gAX_h_R9N&edm=AP_V10EAAAAA&ccb=7-5&oh=00_AfBeSf_csaw8bJzBnvAPmNUbK9B4vU5yWa5v2Z6gYh1JmQ&oe=65604A54&_nc_sid=2999b8,https://instagram.fsub21-1.fna.fbcdn.net/v/t39.30808-6/403717293_18377621395068443_6404648157286918263_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fsub21-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=sGhYywBxgOYAX9zQbJp&edm=AP_V10EAAAAA&ccb=7-5&oh=00_AfD4QDUtoUFEj8h5Yfs2G9nURZOLI_fGBNIuVpSwHITulg&oe=655FE3A9&_nc_sid=2999b8
